coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,message,rain
"{'lon': 119.31, 'lat': 33.23}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 73.08, 'feels_like': 76.39, 'temp_min': 73.08, 'temp_max': 73.08, 'pressure': 1004, 'humidity': 82, 'sea_level': 1004, 'grnd_level': 1003}",,"{'speed': 5.3, 'deg': 46}",{'all': 34},1593038525.0,"{'country': 'CN', 'sunrise': 1593032098, 'sunset': 1593083741}",28800.0,1816890.0,Baoying,200,,
"{'lon': 32.78, 'lat': 56.22}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 58.23, 'feels_like': 58.84, 'temp_min': 58.23, 'temp_max': 58.23, 'pressure': 1027, 'humidity': 88, 'sea_level': 1027, 'grnd_level': 1004}",,"{'speed': 1.48, 'deg': 178}",{'all': 3},1593038525.0,"{'country': 'RU', 'sunrise': 1593046907, 'sunset': 1593110472}",10800.0,522775.0,Nelidovo,200,,
"{'lon': 164.02, 'lat': -20.23}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 71.94, 'feels_like': 68.36, 'temp_min': 71.94, 'temp_max': 71.94, 'pressure': 1016, 'humidity': 64, 'sea_level': 1016, 'grnd_level': 1016}",,"{'speed': 11.59, 'deg': 170}",{'all': 8},1593038525.0,"{'country': 'NC', 'sunrise': 1593027555, 'sunset': 1593066820}",39600.0,2138555.0,Poum,200,,
"{'lon': 83.73, 'lat': 27.32}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 82.31, 'feels_like': 88.34, 'temp_min': 82.31, 'temp_max': 82.31, 'pressure': 1003, 'humidity': 76, 'sea_level': 1003, 'grnd_level': 992}",,"{'speed': 6.62, 'deg': 95}",{'all': 76},1593038525.0,"{'country': 'IN', 'sunrise': 1593041511, 'sunset': 1593091409}",19800.0,1261451.0,Nichlaul,200,,{'1h': 0.75}
"{'lon': -81.7, 'lat': 12.58}","[{'id': 761, 'main': 'Dust', 'description': 'dust', 'icon': '50d'}]",stations,"{'temp': 86, 'feels_like': 90.97, 'temp_min': 86, 'temp_max': 86, 'pressure': 1009, 'humidity': 74}",6000.0,"{'speed': 11.41, 'deg': 60, 'gust': 23.04}",{'all': 90},1593038390.0,"{'type': 1, 'id': 8623, 'country': 'CO', 'sunrise': 1592996603, 'sunset': 1593042910}",-18000.0,3670218.0,San Andrés,200,,
"{'lon': -8.33, 'lat': 40.16}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 63.05, 'feels_like': 63.32, 'temp_min': 62.01, 'temp_max': 64.99, 'pressure': 1019, 'humidity': 82}",,"{'speed': 3.71, 'deg': 333}",{'all': 35},1593038459.0,"{'type': 3, 'id': 2016210, 'country': 'PT', 'sunrise': 1592975098, 'sunset': 1593029193}",3600.0,2738381.0,Lata,200,,
"{'lon': -1.06, 'lat': 5.21}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 77.63, 'feels_like': 82.02, 'temp_min': 77.63, 'temp_max': 77.63, 'pressure': 1013, 'humidity': 88, 'sea_level': 1013, 'grnd_level': 1012}",,"{'speed': 9.35, 'deg': 197}",{'all': 50},1593038526.0,"{'country': 'GH', 'sunrise': 1592978039, 'sunset': 1593022761}",0.0,2295672.0,Saltpond,200,,{'1h': 0.15}
"{'lon': -65.1, 'lat': -43.3}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 42.01, 'feels_like': 32.54, 'temp_min': 42.01, 'temp_max': 42.01, 'pressure': 1014, 'humidity': 59, 'sea_level': 1014, 'grnd_level': 1013}",,"{'speed': 9.66, 'deg': 224}",{'all': 18},1593038435.0,"{'country': 'AR', 'sunrise': 1592999622, 'sunset': 1593031922}",-10800.0,3839307.0,Rawson,200,,
"{'lon': 115.17, 'lat': 52.7}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 56.08, 'feels_like': 55.71, 'temp_min': 56.08, 'temp_max': 56.08, 'pressure': 1009, 'humidity': 81, 'sea_level': 1009, 'grnd_level': 911}",,"{'speed': 0.98, 'deg': 188}",{'all': 99},1593038526.0,"{'country': 'RU', 'sunrise': 1593028572, 'sunset': 1593089254}",32400.0,2013459.0,Verkh-Usugli,200,,
"{'lon': -77.65, 'lat': 35.23}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 87.28, 'feels_like': 87.42, 'temp_min': 87.01, 'temp_max': 87.8, 'pressure': 1012, 'humidity': 43}",16093.0,"{'speed': 6.93, 'deg': 310}",{'all': 1},1593038526.0,"{'type': 1, 'id': 4548, 'country': 'US', 'sunrise': 1592992634, 'sunset': 1593044935}",-14400.0,4475647.0,Lenoir,200,,
"{'lon': 137.77, 'lat': -32.5}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 43.7, 'feels_like': 35.71, 'temp_min': 42.8, 'temp_max': 44.01, 'pressure': 1022, 'humidity': 87}",10000.0,"{'speed': 10.29, 'deg': 340}",{'all': 0},1593038526.0,"{'type': 1, 'id': 9613, 'country': 'AU', 'sunrise': 1593035460, 'sunset': 1593071517}",34200.0,2063056.0,Port Augusta,200,,
"{'lon': -65.77, 'lat': 44.62}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 70.16, 'feels_like': 68.76, 'temp_min': 70.16, 'temp_max': 70.16, 'pressure': 1009, 'humidity': 80, 'sea_level': 1009, 'grnd_level': 1003}",,"{'speed': 10.89, 'deg': 193}",{'all': 11},1593038526.0,"{'country': 'CA', 'sunrise': 1592987927, 'sunset': 1593043939}",-10800.0,5939236.0,Digby,200,,
"{'lon': 17.99, 'lat': 3.87}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 70.5, 'feels_like': 75.33, 'temp_min': 70.5, 'temp_max': 70.5, 'pressure': 1011, 'humidity': 94, 'sea_level': 1011, 'grnd_level': 957}",,"{'speed': 3.85, 'deg': 296}",{'all': 100},1593038526.0,"{'country': 'CF', 'sunrise': 1592973607, 'sunset': 1593018048}",3600.0,2384770.0,Mbaïki,200,,{'1h': 0.15}
"{'lon': 9.61, 'lat': 1.57}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 77, 'feels_like': 79.92, 'temp_min': 77, 'temp_max': 77, 'pressure': 1014, 'humidity': 88, 'sea_level': 1014, 'grnd_level': 1011}",,"{'speed': 11.36, 'deg': 198}",{'all': 100},1593038526.0,"{'country': 'GQ', 'sunrise': 1592975859, 'sunset': 1593019819}",3600.0,2308278.0,Mbini,200,,
,,,,,,,,,,,,404,city not found,
"{'lon': 41.69, 'lat': 13.93}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 87.46, 'feels_like': 93.34, 'temp_min': 87.46, 'temp_max': 87.46, 'pressure': 1002, 'humidity': 63, 'sea_level': 1002, 'grnd_level': 1002}",,"{'speed': 6.2, 'deg': 293}",{'all': 75},1593038526.0,"{'country': 'ER', 'sunrise': 1593053248, 'sunset': 1593099853}",10800.0,338345.0,Edd,200,,
"{'lon': 48.53, 'lat': 5.35}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 79.66, 'feels_like': 75.18, 'temp_min': 79.66, 'temp_max': 79.66, 'pressure': 1009, 'humidity': 72, 'sea_level': 1009, 'grnd_level': 1009}",,"{'speed': 21.34, 'deg': 218}",{'all': 0},1593038526.0,"{'country': 'SO', 'sunrise': 1593052534, 'sunset': 1593097284}",10800.0,57000.0,Hobyo,200,,
"{'lon': 50.1, 'lat': 61.07}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 37.04, 'feels_like': 30.74, 'temp_min': 37.04, 'temp_max': 37.04, 'pressure': 1020, 'humidity': 93, 'sea_level': 1020, 'grnd_level': 1008}",,"{'speed': 5.73, 'deg': 316}",{'all': 44},1593038526.0,"{'country': 'RU', 'sunrise': 1593039835, 'sunset': 1593109229}",10800.0,473263.0,Vizinga,200,,
"{'lon': -87.42, 'lat': 41.53}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 74.39, 'feels_like': 75.61, 'temp_min': 73, 'temp_max': 78.01, 'pressure': 1011, 'humidity': 60}",16093.0,"{'speed': 3.36, 'deg': 150}",{'all': 1},1593038288.0,"{'type': 1, 'id': 4505, 'country': 'US', 'sunrise': 1592993806, 'sunset': 1593048453}",-18000.0,4920986.0,Griffith,200,,
"{'lon': -51.19, 'lat': 68.82}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 41, 'feels_like': 34.66, 'temp_min': 41, 'temp_max': 41, 'pressure': 1007, 'humidity': 80}",,"{'speed': 5.82, 'deg': 360}",{'all': 16},1593038527.0,"{'type': 1, 'id': 165, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",-7200.0,3420768.0,Qasigiannguit,200,,
"{'lon': -83.23, 'lat': 15}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 87.8, 'feels_like': 92.79, 'temp_min': 87.8, 'temp_max': 87.8, 'pressure': 1011, 'humidity': 70}",10000.0,"{'speed': 11.41, 'deg': 60}",{'all': 40},1593038527.0,"{'type': 1, 'id': 7087, 'country': 'HN', 'sunrise': 1592996699, 'sunset': 1593043548}",-21600.0,3608828.0,Iralaya,200,,
,,,,,,,,,,,,404,city not found,
"{'lon': -83.7, 'lat': 22.42}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 87.62, 'feels_like': 94.87, 'temp_min': 87.62, 'temp_max': 87.62, 'pressure': 1014, 'humidity': 67, 'sea_level': 1014, 'grnd_level': 1008}",,"{'speed': 5.79, 'deg': 117}",{'all': 75},1593038527.0,"{'country': 'CU', 'sunrise': 1592995929, 'sunset': 1593044544}",-14400.0,3544091.0,Pinar del Río,200,,
"{'lon': 30.14, 'lat': -18.13}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 56.64, 'feels_like': 52.43, 'temp_min': 56.64, 'temp_max': 56.64, 'pressure': 1023, 'humidity': 72, 'sea_level': 1023, 'grnd_level': 890}",,"{'speed': 6.55, 'deg': 97}",{'all': 95},1593038527.0,"{'country': 'ZW', 'sunrise': 1593059446, 'sunset': 1593099201}",7200.0,894239.0,Chegutu,200,,
"{'lon': 3.12, 'lat': 39.85}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 72.99, 'feels_like': 70.57, 'temp_min': 71.01, 'temp_max': 75.2, 'pressure': 1018, 'humidity': 53}",10000.0,"{'speed': 6.93, 'deg': 50}",{'all': 0},1593038527.0,"{'type': 1, 'id': 9693, 'country': 'ES', 'sunrise': 1593058829, 'sunset': 1593112789}",7200.0,2522091.0,Alcúdia,200,,
"{'lon': 147.87, 'lat': -6.6}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 81.57, 'feels_like': 85.03, 'temp_min': 81.57, 'temp_max': 81.57, 'pressure': 1012, 'humidity': 76, 'sea_level': 1012, 'grnd_level': 1012}",,"{'speed': 10.49, 'deg': 206}",{'all': 48},1593038527.0,"{'country': 'PG', 'sunrise': 1593029934, 'sunset': 1593072194}",36000.0,2097418.0,Finschhafen,200,,
"{'lon': 58.37, 'lat': 53.92}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 53.6, 'feels_like': 49.86, 'temp_min': 53.6, 'temp_max': 53.6, 'pressure': 1010, 'humidity': 87}",10000.0,"{'speed': 6.71, 'deg': 230}",{'all': 75},1593038527.0,"{'type': 1, 'id': 8976, 'country': 'RU', 'sunrise': 1593041749, 'sunset': 1593103345}",18000.0,534313.0,Lomovka,200,,
"{'lon': 45.08, 'lat': 37.55}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 66.47, 'feels_like': 60.42, 'temp_min': 66.47, 'temp_max': 66.47, 'pressure': 1009, 'humidity': 26, 'sea_level': 1009, 'grnd_level': 864}",,"{'speed': 4.03, 'deg': 269}",{'all': 0},1593038527.0,"{'country': 'IR', 'sunrise': 1593049187, 'sunset': 1593102287}",16200.0,121801.0,Urmia,200,,
"{'lon': -114.06, 'lat': 27.98}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 72.66, 'feels_like': 65.62, 'temp_min': 72.66, 'temp_max': 72.66, 'pressure': 1007, 'humidity': 59, 'sea_level': 1007, 'grnd_level': 1007}",,"{'speed': 16.71, 'deg': 320}",{'all': 8},1593038465.0,"{'country': 'MX', 'sunrise': 1593002482, 'sunset': 1593052566}",-21600.0,4021858.0,Guerrero Negro,200,,
"{'lon': 123.58, 'lat': -10.17}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 73.4, 'feels_like': 77.58, 'temp_min': 73.4, 'temp_max': 73.4, 'pressure': 1012, 'humidity': 88}",8000.0,"{'speed': 5.82, 'deg': 130}",{'all': 20},1593038527.0,"{'type': 1, 'id': 9364, 'country': 'ID', 'sunrise': 1593036141, 'sunset': 1593077648}",28800.0,2057087.0,Kupang,200,,
"{'lon': 57.76, 'lat': -20.21}","[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]",stations,"{'temp': 70.75, 'feels_like': 71.02, 'temp_min': 70, 'temp_max': 71.6, 'pressure': 1020, 'humidity': 83}",10000.0,"{'speed': 9.17, 'deg': 120}",{'all': 40},1593038232.0,"{'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1593053057, 'sunset': 1593092329}",14400.0,1106643.0,Quatre Cocos,200,,
"{'lon': 77.98, 'lat': 45.25}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 61.68, 'feels_like': 57.43, 'temp_min': 61.68, 'temp_max': 61.68, 'pressure': 1011, 'humidity': 51, 'sea_level': 1011, 'grnd_level': 961}",,"{'speed': 4.83, 'deg': 217}",{'all': 2},1593038527.0,"{'country': 'KZ', 'sunrise': 1593039689, 'sunset': 1593095991}",21600.0,1517637.0,Ushtobe,200,,
,,,,,,,,,,,,404,city not found,
"{'lon': 90.09, 'lat': 52.66}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 55.71, 'feels_like': 53.71, 'temp_min': 55.71, 'temp_max': 55.71, 'pressure': 1007, 'humidity': 84, 'sea_level': 1007, 'grnd_level': 944}",,"{'speed': 4.16, 'deg': 222}",{'all': 100},1593038528.0,"{'country': 'RU', 'sunrise': 1593034607, 'sunset': 1593095259}",25200.0,1512205.0,Abaza,200,,
,,,,,,,,,,,,404,city not found,
"{'lon': -42.54, 'lat': -15.61}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 60.98, 'feels_like': 59.18, 'temp_min': 60.98, 'temp_max': 60.98, 'pressure': 1018, 'humidity': 79, 'sea_level': 1018, 'grnd_level': 931}",,"{'speed': 5.61, 'deg': 91}",{'all': 3},1593038528.0,"{'country': 'BR', 'sunrise': 1592990197, 'sunset': 1593030517}",-10800.0,3451100.0,Rio Pardo de Minas,200,,
"{'lon': 113.03, 'lat': 3.17}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 77, 'feels_like': 82.65, 'temp_min': 77, 'temp_max': 77, 'pressure': 1009, 'humidity': 94}",10000.0,"{'speed': 8.48, 'deg': 182}",{'all': 40},1593038528.0,"{'type': 1, 'id': 9365, 'country': 'MY', 'sunrise': 1593037280, 'sunset': 1593081574}",28800.0,1737486.0,Bintulu,200,,
,,,,,,,,,,,,404,city not found,
,,,,,,,,,,,,404,city not found,
"{'lon': 30.07, 'lat': -20.33}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 54.66, 'feels_like': 53.1, 'temp_min': 54.66, 'temp_max': 54.66, 'pressure': 1024, 'humidity': 76, 'sea_level': 1024, 'grnd_level': 911}",,"{'speed': 1.66, 'deg': 127}",{'all': 90},1593038528.0,"{'country': 'ZW', 'sunrise': 1593059718, 'sunset': 1593098962}",7200.0,878549.0,Zvishavane,200,,
"{'lon': -68.54, 'lat': -31.54}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 44.96, 'feels_like': 37.8, 'temp_min': 44.96, 'temp_max': 44.96, 'pressure': 1017, 'humidity': 77, 'sea_level': 1017, 'grnd_level': 941}",,"{'speed': 8.19, 'deg': 169}",{'all': 100},1593038528.0,"{'country': 'AR', 'sunrise': 1592998430, 'sunset': 1593034765}",-10800.0,3837213.0,San Juan,200,,
"{'lon': -72.33, 'lat': 42.16}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 81.82, 'feels_like': 74.03, 'temp_min': 78.01, 'temp_max': 87.01, 'pressure': 1005, 'humidity': 30}",16093.0,"{'speed': 12.75, 'deg': 310}",{'all': 40},1593038528.0,"{'type': 1, 'id': 3598, 'country': 'US', 'sunrise': 1592990052, 'sunset': 1593044963}",-14400.0,4946620.0,Palmer,200,,
"{'lon': 119.78, 'lat': 16.13}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 83.16, 'feels_like': 90.73, 'temp_min': 83.16, 'temp_max': 83.16, 'pressure': 1009, 'humidity': 78, 'sea_level': 1009, 'grnd_level': 1008}",,"{'speed': 5.53, 'deg': 127}",{'all': 100},1593038528.0,"{'country': 'PH', 'sunrise': 1593034254, 'sunset': 1593081359}",28800.0,1731298.0,Aloleng,200,,
"{'lon': 135.98, 'lat': 33.73}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 76.66, 'feels_like': 85.77, 'temp_min': 76.66, 'temp_max': 76.66, 'pressure': 1008, 'humidity': 93, 'sea_level': 1008, 'grnd_level': 993}",,"{'speed': 1.68, 'deg': 131}",{'all': 98},1593038528.0,"{'country': 'JP', 'sunrise': 1593028017, 'sunset': 1593079819}",32400.0,1847947.0,Shingū,200,,{'1h': 0.12}
"{'lon': -36.18, 'lat': -10.13}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 75.47, 'feels_like': 78.12, 'temp_min': 75.47, 'temp_max': 75.47, 'pressure': 1015, 'humidity': 84, 'sea_level': 1015, 'grnd_level': 1014}",,"{'speed': 9.1, 'deg': 82}",{'all': 19},1593038528.0,"{'country': 'BR', 'sunrise': 1592988073, 'sunset': 1593029587}",-10800.0,3465329.0,Coruripe,200,,
"{'lon': 122.42, 'lat': 17.08}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 82.24, 'feels_like': 88.39, 'temp_min': 82.24, 'temp_max': 82.24, 'pressure': 1010, 'humidity': 77, 'sea_level': 1010, 'grnd_level': 1009}",,"{'speed': 6.71, 'deg': 188}",{'all': 74},1593038528.0,"{'country': 'PH', 'sunrise': 1593033511, 'sunset': 1593080835}",28800.0,1715015.0,Dicabisagan,200,,
"{'lon': 131.2, 'lat': 34.38}","[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,"{'temp': 71.38, 'feels_like': 75.2, 'temp_min': 71.01, 'temp_max': 71.6, 'pressure': 1005, 'humidity': 100}",3500.0,"{'speed': 8.05, 'deg': 80}",{'all': 75},1593038529.0,"{'type': 1, 'id': 8033, 'country': 'JP', 'sunrise': 1593029058, 'sunset': 1593081072}",32400.0,1899102.0,Nagato,200,,
"{'lon': 40.05, 'lat': 48.04}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 62.6, 'feels_like': 61.14, 'temp_min': 62.6, 'temp_max': 62.6, 'pressure': 1016, 'humidity': 72}",10000.0,"{'speed': 4.47, 'deg': 240}",{'all': 13},1593038529.0,"{'type': 1, 'id': 8971, 'country': 'RU', 'sunrise': 1593048074, 'sunset': 1593105815}",10800.0,582447.0,Almaznyy,200,,
"{'lon': 143.3, 'lat': 59.38}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 46.99, 'feels_like': 41, 'temp_min': 46.99, 'temp_max': 46.99, 'pressure': 1016, 'humidity': 86, 'sea_level': 1016, 'grnd_level': 1016}",,"{'speed': 7.78, 'deg': 221}",{'all': 100},1593038529.0,"{'country': 'RU', 'sunrise': 1593018653, 'sunset': 1593085669}",36000.0,2122605.0,Okhotsk,200,,
"{'lon': 44.52, 'lat': -22.28}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 63.1, 'feels_like': 59.79, 'temp_min': 63.1, 'temp_max': 63.1, 'pressure': 1018, 'humidity': 75, 'sea_level': 1018, 'grnd_level': 971}",,"{'speed': 8.66, 'deg': 158}",{'all': 0},1593038529.0,"{'country': 'MG', 'sunrise': 1593056482, 'sunset': 1593095261}",10800.0,1072879.0,Ankazoabo,200,,
"{'lon': 21.02, 'lat': 4.28}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 71.53, 'feels_like': 78.12, 'temp_min': 71.53, 'temp_max': 71.53, 'pressure': 1011, 'humidity': 91, 'sea_level': 1011, 'grnd_level': 965}",,"{'speed': 0.76, 'deg': 345}",{'all': 99},1593038529.0,"{'country': 'CD', 'sunrise': 1592972837, 'sunset': 1593017364}",3600.0,216404.0,Gbadolite,200,,
"{'lon': 12.92, 'lat': 18.69}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 91.17, 'feels_like': 83.01, 'temp_min': 91.17, 'temp_max': 91.17, 'pressure': 1009, 'humidity': 11, 'sea_level': 1009, 'grnd_level': 969}",,"{'speed': 7.47, 'deg': 25}",{'all': 0},1593038529.0,"{'country': 'NE', 'sunrise': 1592973192, 'sunset': 1593020897}",3600.0,2446796.0,Bilma,200,,
"{'lon': 26.67, 'lat': -26.98}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 48.87, 'feels_like': 42.87, 'temp_min': 48.87, 'temp_max': 48.87, 'pressure': 1026, 'humidity': 45, 'sea_level': 1026, 'grnd_level': 877}",,"{'speed': 3.44, 'deg': 13}",{'all': 0},1593038529.0,"{'country': 'ZA', 'sunrise': 1593061358, 'sunset': 1593098954}",7200.0,967476.0,Orkney,200,,
"{'lon': 121.39, 'lat': 5.96}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 80.15, 'feels_like': 88.23, 'temp_min': 80.15, 'temp_max': 80.15, 'pressure': 1008, 'humidity': 81, 'sea_level': 1008, 'grnd_level': 995}",,"{'speed': 2.8, 'deg': 182}",{'all': 96},1593038529.0,"{'country': 'PH', 'sunrise': 1593034980, 'sunset': 1593079860}",28800.0,1957875.0,Andalan,200,,{'1h': 1.4}
,,,,,,,,,,,,404,city not found,
"{'lon': 105.31, 'lat': -5.11}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 72.61, 'feels_like': 78.08, 'temp_min': 72.61, 'temp_max': 72.61, 'pressure': 1009, 'humidity': 92, 'sea_level': 1009, 'grnd_level': 1003}",,"{'speed': 3.98, 'deg': 122}",{'all': 80},1593038529.0,"{'country': 'ID', 'sunrise': 1593039994, 'sunset': 1593082566}",25200.0,1635283.0,Metro,200,,
"{'lon': -15.21, 'lat': 64.25}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 50.29, 'feels_like': 47.05, 'temp_min': 50.29, 'temp_max': 50.29, 'pressure': 1005, 'humidity': 90, 'sea_level': 1005, 'grnd_level': 1005}",,"{'speed': 4.72, 'deg': 79}",{'all': 96},1593038529.0,"{'country': 'IS', 'sunrise': 1592965637, 'sunset': 1593041956}",0.0,2630299.0,Hofn,200,,
"{'lon': -91.97, 'lat': 14.92}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 78.15, 'feels_like': 76.03, 'temp_min': 55.99, 'temp_max': 89.6, 'pressure': 1007, 'humidity': 59}",16093.0,"{'speed': 11.41, 'deg': 230}",{'all': 40},1593038529.0,"{'type': 1, 'id': 7171, 'country': 'GT', 'sunrise': 1592998806, 'sunset': 1593045637}",-21600.0,3596249.0,El Rodeo,200,,
